"MR1","MR3","MR2"
-0.927768309051339,-0.953379752825227,0.141144772261523
0.354040086501219,1.11929415250635,0.651297457516924
-0.211813430424291,1.43694228141808,1.98394469057334
0.976540993222476,0.12342826015474,0.246160789279834
1.00863822143528,-1.84179899717152,0.525096617114494
-0.202944218596424,0.206100189335356,0.187125940376427
-0.431400886529352,0.162960620550679,-0.23297955354012
NA,NA,NA
-1.07203196158723,0.109155891082291,-1.13817538660626
0.10772683810302,0.319832935012755,-0.123881994356232
0.100905634679535,-1.07084831657053,-0.343929203942146
